text	label
군 생활의 고통을 공감하기 위해서 입대하는 여친은?	0
장관 임명권은 대통령한테 있는데 저딴 종이조가리가 뭔 ㅋㅋㅋ 틀니 다 뽑아버릴라	1
양남충	1
1억2천	0
까다롭네	0
이걸로는 떡밥이 약해~~~~	0
힙찔이 새기들 그만좀 기어 나왔음 좋겠다,,	1
이뻐 엘프	0
방송해야지	0
겉에 조금식 잘라주고하는거	0
마니 예뻐졌다 ㅋㅋ	0
갠적의로 존나지루했음	1
대한민국이 일어서다니정말 기적입니다	0
바로 접혀지지 ㅋㅋ	0
개잘했는데 진짜 ㅋㅋ	0
피크닉같은 음료곽 같은건 어떤가요	0
오 더빙갓겜	0
하여간 한남들 수준 ㅉㅉ	1
도전하는 모습 멋있어요.	0
이방송 퇴출시키고 저개그맨도 퇴출 시킵시다	0
비슈누?	0
어제보구 또 재방보는중 눈물이 뚝뚝	0
쓰레기통에 쓰레기들이 알아서 모여지니 고마울 따름	1
복싱 배워라 원투 펀치로 쉽게 제압가능	0
정신나갈것같아ㅏㅏㅏㅏ	0
퀄 쩌는데 ㄷㄷㄷ	0
사람은 좋은것같은데 프로답지못해서 아쉽다	0
이분은 조용하다 애갖고 결혼후계속 기사네	0
난 그저께 파키스탄에서 접속시도 했다고 경고뜨던데 시발 ㅋㅋㅋ 대체 어디서 내 구글 아이디가 털린건지 알 수가 없노	1
귀차나	0
진짜 신현준씨 웃음덕에 즐겁게 시청함^^	0
논란 아직 해결 안된4ㅓ로 아는데..?	0
다이아는 탱커로만 찍어가지고	0
이악물고 생와사비 최대한 맵게 갈아서 올려주면 되겠다	0
진짜 얼굴 두꺼운건 타고난듯	0
역시 효린이 그럴리가없지..	0
석유 화학은 GS, S-오일, 현대오일뱅크지	0
발기부전어떻게고치냐	1
반듯하네	0
효리네민박이 히트해서 아류들 나오는거죠	0
남자가 장사하는 집은 안가는게 최선	0
헉ㄷㄷㄷㄷ	0
막서치뭐냐고 ㅋㅋㅋ	0
너 나한테 시집와라	0
척척 찍 응애~	0
드븐킬 좋고	0
쥬지 승	0
고뱃은 진도 다 뺀후 하는게 정섯임적어도 키스는 하고 고백해 아다새끼들아	1
그럼 우리나라도 타격 많겠네	0
몸매관리해서 뭣하게주부가 연기할려고 발연기	0
게이야 왜 근거 못 대누?	1
엄선 ㅇㅂ	0
그냥저냥 할만한 정도	0
애초에 인문계 고등학교에서 수능 7등급 나오지도 않지	0
잘나왓다던데	0
모친께서 지난주 제주도 갔다가 감귤 크런치 초콜릿 3상자 사오심 ㅠ	0
담배피면서 뭔 정크푸드안먹는다고	0
돈많아서좋겠다	0
터 렛	0
그만좀해라 헐겄다	0
문재인은 사과도 안하잖아	0
여자 애들은 저런 식으로 텃세 부리는 걸 짬밥 많이 먹고 노련한 거라고 이해하고 행동하더라 ㅋㅋㅋ 한심	1
고수 연기 갑	0
공산국가 출신들과 겸상하는게 아님	0
핵 못잡으면 1년안에 망한다 배그	0
bruh	0
선 긋네.. ㅠㅠ	0
폭도 새끼들답다 ㅋㅋㅋㅋ	1
뇌는 어쩔껀데 ㅋㅋㅋ	0
내가 그런 말 했다는 근거 가져와 ㅋㅋㅋㅋ	0
그냥 이쁜 현아네...이쁜 사랑해요^^	0
골 때리는 여편네일세 ㅋ	1
여기서 조선인마인드가 왜나오냐 미친새끼야	1
으휴 찌질한 새끼뇌가 신선할때 일을하든 공부를 더 하든 뭐라도좀해라 일베와서 댓글로 저게 자랑이라고 저딴 뻘글 쓰면서 칭찬받을라카지말고	1
50년이 때려야지 미국이였다면	0
동상이라도 올려ㅋㅋㅋ	0
현아 의상좀..	0
하이튼 김치년들 또 난리지기는거복소	1
:v dopa contate algo amigo	0
거인 괴롭히지마	0
그렇노 나도 위장 발기 해야겠다	1
치속문도	0
그정도면 걍 안락사하세요	0
순산하시고 다시오세요~^^	0
대가들	0
돈버는 재주는 좋네	0
뼈 치킨이 좀 더 맛있는데 순살이 먹기 편해서 금방 흡입할 수 있어	0
야 태현 너도 방송 다시오지마라 자슼	0
인생사..마음을 곱게 써야 벌받지 않는다.	0
공무원 ㅋㅋㅋ웃고간다	0
뭔광고냐	0
이새끼한테 낚이지 마라 이교수를 이용해서 사회주의라고 이름만 바꾼 공산주의를 찬양하고 공산주의화하려는 반동분자다	1
원딜은 항상 어깨가 무거운법	0
으으 누가 이국주 같은애랑 사겨ㅋㅋ 우웩	1
아니다 이 앙마야	0
뚝배기 깨겟내 ㅎㅎ	1
오른 뽀삐 쉔 동시에 보내버린 이번 패치 ㅋㅋㅋ	0
한서희 재밌는 인물이네 ㅋㅋㅋ	0
사실 인데 뭐..ㅋㅋㅋ	0
왜? 어디아픈게 확실한것같네. 아이구	0
카서스 캐뤼	0
정형이머냐 쯧	0
일단 핫터브한번하면 바로 뚫을듯 ㅋㅋㅋ	0
저 사건 판결문 찾아서 봐라 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 왜 니가 아니라함?니가 노동부 장관이라도 됨?	0
20대엔 하루 종일 대실로 10번도 함	1
정가은씨 응원합니다!	0
마닷 사회가 기대되는건 나뿐인건가 ㅋㅋㅋ	0
저 사람 완치 됐고 문제는 티그가 아닌 씨오투 용접사였는데 마스크 따위 일절 안 쓰고 하다가 저 지경 된거 ㅋㅋㅋ 요즘 마스크 조올라 좋지 짱깨발 문세먼지도 확실히 ㅁㅈㅎ시켜주고	1
두분 앞으로도 더욱더 승승장구하시길!	0
14시간밖에 안하다니...그리븝니다 ㅠㅠㅠ	0
권지용 최승현도 파주세요	0
포식자 드세요	0
대가리를 밟혀봐야 정신드는 유형	1
눈 아래로 현빈은 또 뭐야ㅋㅋㅋ	0
신천지!! 광주가 최대규모 최다 피해자!!	0
ㅋㅋㅋ V저그	0
넘 귀엽다~^^추카해요!~ ㅎㅎ	0
미나씨가 엄마가 돼어주세요	0
다크소울인줄	0
오 툼레이더	0
지이이이이이잉	0
댓글 30대 여성 비율봐라... 어휴	0
이과는 50점 정도 차이 날 듯 ㄷㄷ	0
암럭 일요일날 몇시간을 하는거야	0
역시 여자는 어리고 조신해야^^	1
사회주의 너도 설마 몇몇새끼들처럼 모르냐?	1
돈을벌자	0
절반이 침착맨 ㅋㅋㅋ	0
ㅋㅋㅋ 웃음 주면 됫따	0
마녀 여왕	0
쯧쯧... 나이들어 관종이 되었구나...	0
이번에 금리 오르면 줄줄이 한강 가겠구만 ㅋㅋ 곡소리 좀 나겠네 한국인들	0
국민청원 올라가냐? ㅋㅋㅋ 마동석	0
지가 ㅂㅅ인지	1
강제협상 ㅋㅋㅋ	0
파도파도 끝이없냐	0
원래 이상했는데 니가 눈을 감았겠지 요새는 무슨	0
약물검사 해야...	0
베이비부머 전부 뒤져야 가능한 일이다 한국에선	1
키스신 꺅 둘이사겨라	0
우유 버거는 입대하시면 무료로 드려요~	0
지네엄마 소개하고잇노 ㅋㅋㅋ	0
담배대신에 홍차한잔하는남자	0
ㅇㅇ 손때야되는일에는 손때야되는데 그러지못한케이스	0
칠곡도 머구 구미 김천 틈바구니에 있는 곳이라 ㅋㅋㅋ	0
남자를 지칭해서 용접배우라는거냐?	0
얼마전에 일본가는데 옆에 전투기붙던대 ㄷㄷ 존나 신기했음	1
ㅋㅋㅋㅋ원하는대로 ㅋㅋㅋ	0
하나가 되자!	0
적으로 만나도 짜증나고 팀으로 만나도 짜증나긴하지 ㅋㅋ	0
싹다 싸잡아서 낚아버림	0
무슨입장 한국인도 아닌데 표명 할필요없다	0
비밀번호현관 의미1도없다 ㅋㅋㅋㅋ 남 지나갈때 따라들어가마ㅓㄴ끝	0
다음 생에는 갓남으로 태어나라 갓남 찐 장애인으로	1
열애설 나와도 그냥 부인하는 느낌 ㅋㅋ	0
좆소는 대기업보다 더하지	1
역시 잘된작품은 표절...ㅉㅉ	0
도박브라더스네 당장 검찰 소환해라	0
그러니까 짱깨배달이나 하지ㅉㅉ	1
솔직히 시스타는 소유지 ㅋㅋㅋ	0
진짜 재밌어요 계속 소름돋던디?	0
김보성...어휴 부담스러워..	0
우리동네다 ㅎㅎ 꼭 가봐야지	0
3분전년들	1
빠순이들 댓글 도배하네 또	1
오 오마넌	0
조이조이 ㅋㅋㅋ	0
고인물잔치 ㅋㅋ	0
헉 아직 어린나이에...ㅠ	0
아들한테 알리지도않고재혼은 좀 심하다	0
이성계가 다 처리했으니깐 안심하라구!	0
땀에 절은 한갱 어디감?	0
통신요금연체 몇년지나야 소멸되냐?	0
그래서 이듣보쩌리들이 누군데 왜난리야 ㅉ	1
원래 폐지겜이 그렇지	0
그런 내용은 모르겠고 새벽한시만되면 wbc앞에서흰색 페라린지 포르쉐지 끌고다니는 씨발것이나 좀 디졌으면 좋겠다	1
좋은 소식이네요	0
이제 김주영선생에게 복수 가즈아~~!	0
이글 보고 우리나라 생각하니 다시보니 선녀같다!	0
짝수시즌은 망한다. 얼마 못갈듯	0
한부대 아니노 ㅋㅋㅋ	0
여자가 무슨 낚시냐;;	0
니말이 맞다 ㅋㅋ	0
잘사세요 힘들게번돈으로 위자료 팍팍주지마시고	0
중요하지만 현상유지로 만족하고 쓰레기 청소부터	1
잘생기면 이런일 안겪고 일사천리로 보지따먹고 집와도보지가 암말 안함	1
따효니한테 배운 다크는 어기간거냐규~	0
형돈이랑 싸웠나? 개뜬금 하차네...	0
상대도 트리플이라 소모전 빡세	0
췩 췩!이건 입에서 나오는 소리가 아니다	0
나중에 병원에서 돈 다 쓰고 뒤진다	1
스타쉽트루퍼스	0
ㅡ런ㅡ	0
아이큐 낮은 쿵쾅이들 그림인거 같은데 ㅎㅎ 그래도 뭐 다 공개 하는게 맞지	1
혼내줬내 잘했다 ㅇㅂ	0
골프는 안좋아했나보네 ㅋ	0
트린은 빡셀듯	0
욜 짱이쁘다 축하한다 승리야	0
신고하면 뭐하냐?대가리가 빨갱이새낀데	1
넘 잼나네요~잘되시길바래요~^^	0
어쩌면 이렇게 이쁘냐..	0
섹스자지보지	1
진짜 간만에 라스보고 웃었다	0
아날로그 갬성	0
정확하네 나 유치원때 유행했는데	0
사람이 이렇게 추하게 변하기도 하는군요 정말 곱게 늙는것도 복이네	0
엥가이 해라 시발로마	1
놀아달래	0
난 스페츠나츠 요원이다 이기	0
핵 넘쳐흐르겠넼ㅋ	0
한녀 유충들 또 불만 시작이냐 ㅋㅋ	1
입만 벌리면 구라	1
대를 위해 소를 희생한 케이스인가?ㅋ	0
아이구 얘는 며칠전부터 이상한 소리 히고 있네	0
야 관심없다. 기사쓸게 그리업냐	0
좋은데,,아니면 ㅅㅂ 한복 다 입히던지,,,	1
일본이 대구하네요	0
보신탕집에 팔아라아니면 모란시장에 자리펴고 팔던가	0
진정한 연기자 다시는 나오기 힘든 배우	0
뭣하러 또 고인 얘기를 하나 방송에서,,,	0
많이 보고싶다 건강하게 보자	0
너 이중에 몇가지 해당되냐 솔직히? ㅋㅋ	0
들깨 ㅋㅋㅋ	0
망빠들아 수지 언급 쳐하지마	1
진짜 좆같은 년들만 골라놧네	1
근데 그 부위를 좋아하던데 음 저런거 보지말고 실습해서 익히자	0
헤어스타일이 한몫했지 50대 초반으로 보임	0
댕댕이 표정봐라 구해달라는 표정이다 주인한태 문자 보내고 목줄 좀 풀어주고 집으로 댈고가서 주인오면 보내라 그래도 안오면 유기견 보호소로 보내고	0
그럴줄.. 진짜사나이에 나왔을때에.	0
일주일에 예능 나혼자산다랑 전참시만 봄	0
양반세력 키워서 노비가 주인한테 맞아도 고소 안된다는 인식의 기틀을 쌓으신분임	0
박과장님~ 팬이에요^^결혼 축하드려요	0
알면서도 매번 한국인으로 착각함..	0
7년 대환란 ㅡ> 휴거 ㅡ> 오랜기간 방치된 지상 ㅡ> 진정한 천년왕국 건립 아니냐?	0
좆까	1
그건맞지 ㅋㅋㅋ	0
동의완료!!	0
이병헌씨 멋진 연기 기대할께요. 응원합니다	0
아들놈 그와중에 9급 공부하노마 니 빗살무늬토기, 비파형동검 잘아노?	0
좌빨페미들의 검찰개혁---기승전 공수처법조인들의 검찰개혁----검찰의 정치권력으로부터의 독립, 일반시민에 고압적인 검찰문화 개혁	1
poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongAn poongHot poongHot poongAn	0
퇴출시킬애가 걔 뿐만은 아닌데	0
유희석 ㅋ	0
아 진짜 지금 밥이 넘어가냐?	0
나다은 혹시 삼중스파이 아니였을까??	0
신라젠 압수한게 작년 여름임 작년 가을도 아니고 여름 그동안도 수사안했음 드디어 해체해서 마음편해졌을듯 윤이 ㅋ	0
구하라를 구하지 못했네 우리가,,	0
피드백 언제 하냐	0
쌉노잼임 ㅋㅋㅋ	1
apm 370	0
나왔다 해주	0
저건 중국이 아니라 몽골임	0
탱크다죽엇는데	0
얼굴이 박준형 부인인줄 알았음.	0
저게 뭐야ㅋㅋㅋㅋ	0
삼룡이 째고 이거 가스파서 골리앗테란으로 밀어야지	0
고혜란 김남주 최고다 ㅠㅠ	0
큐 진짜 안잡히네	0
나도좀보여주징!	0
저거 안비싸	0
하하 나와서 껐음	0
김정민이 엠씨네.학력위조 최화정이랑ㅋ	0
픽업아티스트다	0
피클되겠노	0
마약쟁이 맥컬리 켈킨이	0
진짜 멋졌어요 특별출연 한몫했어요 ~~	0
어리 버리	0
개악질들 ㅋㅋㅋ	1
4년동안 몇천 뿌리고 한다는짓이 ㅋㅋ	0
디펜스게임이네 ㅋㅋㅋ	0
바구니 에반데 ㅋㅋㅋ	0
정상도 소량 hcg검출되는거아니냐	0
싸이클롭스베 ㅋㅋ	0
모델은 진짜 개 이쁜데	0
양세형이랑 몇명은 빠져도 되겠드라	0
고학력자 전용 게임	0
할일 없겟노	0
가만보면 그룹내에서 존재감 제일 없는 새끼들이 꼭 저렇게 파토내더라	1
이렇게 깔끔하게 인정하는 사람은 용서해줍시다	0
페이커마냥 점프킹이라도 하죠	0
난 재밌던데요 ㅎㅎ 역시 자막 최고	0
ㅋㅋㅋㅋ ㅈㄴ웃기네 ㅋㅋㅋㅋ벙어리를 만들어버리네 ㅇㅂ	1
7등급이 어떻게 용접을해ㅋㅋㅋ배달이나 막일해야지	0
말들도 쉅게하시고 송송행쇼	0
트럼프재는 쩍팔리지도안냐	0
한때 한솥밥 먹던 진중권이 저 진영에서 잠시 이탈해 좌파새끼들 개소리하는거 저격하고 있으니까 저렇게 주목 받는거지 우파라고 무슨 아가리 닫고 있는 그런 상황 절대 아님	1
도끼화이팅	0
갓20살로 보임.. 너무 동안..	0
봐주네 ㅋㅋ	0
전국투어밥	0
못기어들어오게하고 필리핀서 처맞아	1
언제샀는듸ㅣ?	0
하여튼 전라도놈들은 뒷배가 좋아 ㅉㅉ	1
자원 개딸림	0
니말이 맞음	0
잘됐음 좋겠어요 진짜	0
네 다 김씨	0
자는데 괴롭히네 ㅠㅠㅠ	0
공룡기안땜에 간만에 웃었네여^ ^	0
그치 올림픽에도 나왔는데	0
"개 ""조"" 까치 생겼네"	1
다음주화욜 또 예매해놨습니다 또보러갑니다	0
목매달고자살해라	1
근본없는 탈북자 새끼가 어디서 말을 섞어 변절자 새끼	1
싼타모!페리	0
돈이면 다되는 eㅈ같튼세상	1
그말도 맞지, 상류층의 개보지와 하층민의 처녀가 동급수준으로 귀하니까	1
22,357 동의완료	0
제발 사형시켜라 좀	0
옛날에 의사 인증한 일게이가이국종 나쁜사람은 아닌데 환자 배 갈라놓고 가족불러서 설명한다고 관종기질있다고 그랬는데 ㅋㅋ	1
칼쓰는애 고르는법일걸	0
woohanOh woohanLol woohanS2	0
무식한것들이 무식한 짓만 하네요	1
아무쪼록 원만한 해결 되시길!	0
부모가죄지은건데 왜 ;;좀 과하지않나싶네	0
야숨 스까	0
틀니 2주간 압수	1
이게 정상	0
안전한 음원 ㅋㅋㅋ	0
저 챔프가 또	0
전라도 음식부심 있음	0
열사발 들이켜도 아깝지 않음	0
반백살 할배를 뭐가 좋다고 빨아대는건지 ㅉㅉ	1
나도 썸네일 태연으로 보고 들어왔는데	0
공부 못하면 그딴 하찮은 일 밖에 못하니까 노력해라라는 뜻으로 얘기한 거겠지	0
그게 왜 김도읍한테 지랄할 일이지?	1
이게 진짜 벌이다	0
저여자나오는 프로는 거르게댐	1
취하네요 ㅎㅎ	0
팸코충 ㅁㅈㅎ!!!!!	0
진짜 없애버리네 ㅋㅋㅋ	0
저동네는 다 무서워	0
ㅂㅈㅎ OR ㅈㅇㅊ OR ㄱㅈㅎ 셋중 하나	0
2월 대박대박	0
여친 관종 노답;;; ㅉㅉ	1
야동도 야동이지만 게임이나 애니 같은 것도 빠질 수 없음진짜 일본 문화 한국인들 싹 못하게 막으면 다시 하게 해달라고지랄난리부르스 떨듯즐길건 다 즐기면서 일본 ㅈㄴ 욕함 ㅋㅋ 루리웹 뺨치는 이중성임	1
와 해설지리네 ㅋㅋㅋ	1
진짜 버림 ㅋㅋㅋ	0
첫판은 고민해봐야하는데...	0
저 계집은 화장을 떡칠하니, 귀신 같다^^	1
책임전가 ㄷㄷ	0
뭐 그게 큰죄냐 ㅋ	0
미역국은 스스로 거짓말 한건데 뭔 편집이얌	0
춤추는 사람들이노ㅎㅎ	0
게이 몇살이노	1
응디시티 틀기	0
유투브 뭐 하나검색하면 수많은 리뷰어들 뜸 ㅋㅋ	0
둘다 진짜 비호감 출연하지마라	1
바람피는 새끼들 극혐 장재인 참교육	1
동우씨 티비에 자주 나와주세요~	0
첨엔 좋았는데 길어지니까 오히려 스트레스노	0
확실히 눈떨려서 미그네슘 사 먹는데 안낫는거야그래서 그냥 바나나사머고 했더니 사라지	0
왜 쌌다고 당당하게 얘길못해	0
아니 레넥톤	0
이 누나 맛있게 잘 빨더라	1
박서준 연기 잘하는데 다들 왜그러지?.?	0
중국에 계속 계세요 호구하나 잡앗네요	1
왜놈 + 왜구 ㅋㅋㅋ	0
이러다 데뷔 못하고 팽당하면 개쪽인데...	0
버닝썬부터 변기까짘ㅋㅋㅋ 연예계 대폭망	0
관상지랄	1
하고싶진..않아..	0
미래기사가 보인다.. 에효보는눈 참없네	1
ㅋㅋㅋㅋ진짜 개에에에에 망신ㅋㅋㅋ	0
징하다 징해 지난거 말고 앞날 좀 생각하자	0
친구녀석이 니가 뽑은 오크여사 얘기에 얼마나 열이 받던지	0
갸윳가내 ㅋㅋㅋ	0
앜ㅋㅋㅋㅋ건지 카와이	0
쓰리피오	0
넘 섹시만 강요 하는듯 보이네	0
갑자기 씹창렬됨 개새끼들	1
ㅎㄷㄷ	0
형광등이 이쁜데	0
절대잠안와	0
나르샤 다시봤네.호감 급상승~^^	0
근데 이건 새로온 부장말도 들어봐야 되는거라 ㅁㅈㅎ	0
조선의 딸 장윤정 신지 홍자	0
정말 귀엽네 ㅋㅋㅋ넘 예쁘다	0
완전 뜯어 고쳤네 딴사람이네	0
그리곤 인류는 멸망	0
대체 너 나한테 왜그러는거야 왜	0
아니..블핑이들좀컴백좀...시켜달라..	0
방종하는지 알고 오는구마	0
도깨비 공유네 집 갔다는줄 알았쟈나;;	0
이때다 싶어서 편피노들 활개치고 다니네 ㅋㅋ	1
세상은 참 불공평하구나 유준상! 부럽다	0
누구 닮았다 했더니 샘숭 이부진 닮았어ㅋㅋㅋ	0
윙슈트 뭐야 ㅋㅋㅋ	0
말도 안되는 개소리임 여자가 하는 말 잘 들어보면 90%가 쓸데없는 잡소리임 즉 위 짤 같은애 한테 분노 할 필요가 없다는 말임	1
스듀 이지영 뺏기고 초상집일건데 ㅋㅋㅋ	0
아니 남에맘을 왜쳐빠냐	1
남자 선생이 7등급이면 설거지나하고 돈이나 버세요 했다간	0
함께 별달러 가즈아~~ ^^	0
오프닝만 봐도 존나 웃겼음 ㅋㅋ	1
가왕이아니라 빨갱이였네	1
솔직히 매력있음. 그래서 내가 좋아해유 ㅎㅎ	0
오쒯 ㅋㅋㅋㅋ	0
자가 개막장 화난다	0
다 섞었네 ㅋㅋㅋ	0
밝은 회색이 유행이라던데	0
이계인 야생수탉 ㅋㅋㅋㅋ	0
84 컽	0
그냥 작은 분수없나	0
이젠 좀그만해라 OOO들아가만냅두라고	0
못배웠으니 저러지 쯧쯧 수준 알만하다	1
사회주의성향에 범위선정 제대로 못하고 떠드는걸	0
고수달 암럭 크리 트리오면 재밌겠다	0
1경기는 사설만가능	0
정신승리안타깝다	0
영상만 봐도 킹받는다 ㅋㅋㅋ	0
설리는 최자와 노브라로 온것	1
갓게계물 국룰	0
ㅇㄷㄹ 있어ㅛ	0
연기 미쳤다	0
한국빼고...	0
영장은 왜 죄다 기각이여 ㅋㅋ 어이가 없네	0
비슷하게 생기게 된건 고려 이후 피섞여서 그리 된거지 그 전은 완전히 달랐을듯	0
판타지하고 sf하고 세계관 다름	0
역시ㅋㅋ열등감으로 먹고 사는 조선국	1
라인업 레전드 ㅋㅋㅋㅋ	0
좀 오바좀 하지말자~	0
누구임?	0
근데 이거 게임 콘텐츠가 머야	0
사회의 쓰레기같은 메갈들 ㅉㅉ	1
임펙트 있는 역활 많이 하신 배우님	0
도네 쏜사람한테 욕 ㅈㄴ하노	1
월세 210만원짜리도 있구나....	0
악플러들 만만한게 써니냐 ㅈㄴ까네 어휴	1
아, 할말이 없는지 이젠 정신질환 이야기까지구차하네 뭔 반론이라도 해야지 걍 상대말 보기가 싫어서 눈을 막나보구만	0
맞데 ㅇㅇ	0
조급한 하트가 연달아	0
일반인이 머고? 비연예인이지	0
멍청대굴빡련들아 그만좀 도네해 대회때 머하는거냐 ㅆㅂ	1
특혜는무슨 남의자리뺏은것두아니구 ㅉㅉ	0
아가리 똥내로 객사할 듯	1
우리나라 올 맛 나겠다ㅋㅋㅋ	0
형~몸도 안좋다는데 그냥 쉬어~	0
이렇게 이슈되어서 뜨니까 좋니?	0
욕먹겠단 거구나 ㅋㅋ손석구 ㅋㅋㅋㅋ	0
딘딘 강남 붐 머땜에 왜 나오는지 모르겠음	0
현재- 지금 부동산 살 시기 절대 절대 아니야 갖가지 규제가 발목잡는다!	0
존버성공 ㅋㅋㅋ	1
머야 저게	0
서울대보낸 과외생만 몆명인데 호 후	0
안밝히는데!	0
벌써왔다는건..	0
10만원이면 ㅆㅅㅌㅊ 돈까스 쳐먹고 말지	1
성지글 찾아봐.ㅋㅋㅂㄱ	0
틀	1
커피 드시고 어떻게 주무셔오	0
뭘 모르나 본데, 머리 길면 여군 빡빡이는 군인 알간???	0
텔드랏실은 언제불태우나요	0
마약 참 쉽게 구하네 대한민국	0
강남은 배달료 넘 비싸 45~55도 많음 그래도 중국집은 처넌이더라 없는데도 있고 아 근데 어디였지 배달료 천원이였는데 포함해서 미리 카드결제 했는데 와서 배달료 천원이라고 하는 사람 있길래 줬는데 생각해보니 뭔 경우지 싶네	0
누구때문 이었니?	0
벽면에 툭 튀어나온 콘센트 일반 아파트는 아닌거같고 허름한 주택이나 창고 컨테이너인거 같다	0
저런남자 좋으네~~부럽다. 달콤함이~~	0
31운동 안 나서면 불을 질러? ㅋㅋㅋㅋ	0
요양병원은 의사면허있는사람 못 구해서 한의사 치과의사 데려다 당직시키는데	0
궁각은 진짜 챌린져야	0
수조에있는고기는 언제꺼냐?	0
1시간정도?	0
아 그냥 돈이 궁했다고해. 구질구질해.	0
소속사 사장들도 줄줄이 가겠구만...	0
비율 ㅈ망하긴 했어	1
둘이 결혼해서 애 낳자.	0
애들 학교다닐땐 외식도 많이하고 한끼만 떼우자개념으로 라면도 가끔 먹었는데 온 가족이 집에만 있으니 삼시세끼 꼬박하게 되네요	0
됐다 ㅋㅋ	0
악플 적당히 해라	0
강남은 무료임 ㅎㅎ	0
가슴팍에 세월호ㅋㅋㅋ	0
ㄹㅇ 생덥하는데 어케이김 ㅋㅋㅋ	0
좋겟다 보기 좋아보인다 부럽다	0
아 ㅋㅋㅋ 궁 잘쏘고 하찮게 죽네 ㅋㅋㅋ	0
바이러스 짱깨 , 지들끼리 치료제 처맞고, 사재기 부추기고 아 짜증난다	1
한자리 획득 신지원한테ㅜ투표해주세요	0
인터넷강의특별법 제정됐을듯	0
얼마나 떳떳하지않으면 도둑귀국하는지 한심	0
물쥐야 나락가자	0
펙트 ㅠ	0
유부돌 엑~소 유부돌 엑~소 ㅋㅋㅋ	0
머리숱 진짜.많아졌네	0
전종목	0
평타도 씹는데... 당연한거 아닙니까	0
제라스 선제공격도 없으면서 한대 치겟다고	0
벌써7개월 ;; 축하드려요	0
이쁘시더라	0
대단하네요 축하드려요 ^^	0
이걸 이렇게 망할수가 있나?	0
그렇게 나라가 더욱 암울한 시대에 접어들죠	0
이러다 진짜 고향갈듯	0
배마자너	0
미네랄도 많은데 벌처좀 뽑지	0
아따~ 거시기허네~	0
군바리랑 어떻게사냐 맨날 이사다니고 그럴텐데	1
미쳤나 진짜 시발	1
그럼 헤어지면 되는 거야 이해 못하겠음 안 보면 되지 남의 영역에서 함부러 저 딴 짓거리하는 여자랑 어떻게 사냐 생각만으로도 숨막힌다	0
그 옆에서 맞장구 처준 놈이 육군 장성 출신이었지요	0
권영진 시장관련 이슈 같은건 관심도 없어요	0
ㅎㅎㅎ결국은 튀엇네 ㅎㅎ	0
뭔가 듄 스러운데	0
뭔가 다 짠하네요ㅠㅠㅡ행복하세요^^	0
유재석은 진짜 사람이 좋음 1등인정ㅎ	0
백정주제에 라고하는걸 비하라고 느낀다면 본인조차 직업에 자부심이 없는건데	0
저 영상 보고 싶어요 유튜브에는 안보여요	0
응 그래 저능아새끼야 그렇게 생각하고 살렴 저능아는 저능아대로살아야지 시발 불끄는게 먼저지 병신새끼	1
또 시작이가 ㅋㅋㅋㅋ	0
보따리 장사질 하고 있네?	0
스페이스마린은 인간병기들임	0
개 혜자 ㅋㅋㅋ	0
짭네오 ㅋㅋ	0
아 이새끼 말귀를 못 알아쳐먹네수학이 허접이라는게 아니라 한번배운 단순입시수학으로 밥벌어먹는 강사가 병신이라고	1
김진아가 갈수록 확실히 질린거 같음ㅡ	0
최초의 스페이스 오페라물	0
일베와의 전쟁을 선포하겠습니다	0
유산슬 라면 맛있겠다ㅋㅋㅋ	0
"승리 "" 조국 형님 감사해요 """	0
아들래미 엄청 잘생겼네~~	0
루아님 힘내십쇼 ㅜㅜㅜ	0
보내봐라	0
고은아 진짜 어려보인다 ㅋㅋㅋㅋ 미르여동생줄	0
그렇다고 휙 나가버리면 에미추랑 문치매만 개이득이지	1
랄로한테 비법받고옴ㅋㅋㅋㅋ	0
은우 피자광고하면 좋겠다	0
뭐죠 ㅇ거 ? 세누아임?	0
전현무 멋진것 같던데 인연이 아니였나보네요~	0
게스트나오는걸로 1시간은 좀;;	0
ㅇㅇ보다 ?가 확실히많네 ㅋㅋㅋㅋ	0
불이익???? 범죄 행위를 했는데 불이익???? 처벌 아니냐????	0
김수미 일본에서 반찬 장사하면 되겠다	0
인사하는거	0
25더빼심 이쁜 신부 일듯해요	0
전여친 158 이었는데 여자든 남자든 키 큰게 좋음	0
나무 불타요	0
엑소랑 트와이스랑 연애하면 보기 좋겠다	0
커스텀이 ㅋㅋㅋ	0
이 시점에 일본인하고 그럴 때냐	0
얼굴 바뀌고는 괜찮음	0
저렇게 안하면 나중에 분명 다른 나라에게 뒤집어 씌웁니다	0
소풍인가	0
속이 다 후련	0
B급감성 ㅋㅋㅋ	0
민폐존나심하네ㅜ 와	1
인종차별 드립 치던놈이 출세 했네	0
뚜비 ㅋㅋㅋㅋ	0
최종훈구속이네집단성폭행 인생 종쳤다	0
저거 조작이잖냐드루킹 좆선족 짱깨들이 조작하는거임 추천수	1
데스크탑으로 튕기면 노트북에서 해보시면 어떨까요	0
남편분 부럽다...진짜 부럽다	0
